Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EI","Emissions intensities","5204","Central America","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","1998","1998","gigagrams","201.1887","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5204","Central America","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","1999","1999","gigagrams","205.5346","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5204","Central America","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2000","2000","gigagrams","208.4706","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5204","Central America","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2001","2001","gigagrams","212.0385","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5204","Central America","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2002","2002","gigagrams","219.536","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5204","Central America","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2003","2003","gigagrams","231.3926","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5204","Central America","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2004","2004","gigagrams","239.1062","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5204","Central America","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2005","2005","gigagrams","242.7785","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5204","Central America","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2006","2006","gigagrams","245.1536","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5204","Central America","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2007","2007","gigagrams","250.7319","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5204","Central America","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2008","2008","gigagrams","258.8136","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5204","Central America","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2009","2009","gigagrams","266.3548","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5204","Central America","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2010","2010","gigagrams","268.9066","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5204","Central America","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2011","2011","gigagrams","272.2161","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5204","Central America","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2012","2012","gigagrams","277.5873","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5204","Central America","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2013","2013","gigagrams","280.2492","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5204","Central America","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2014","2014","gigagrams","282.5429","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5204","Central America","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2015","2015","gigagrams","286.4289","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5204","Central America","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2016","2016","gigagrams","289.9861","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5204","Central America","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2017","2017","gigagrams","291.9796","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5204","Central America","5510","Production","982","Milk, whole fresh sheep","1991","1991","tonnes","44760","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5204","Central America","5510","Production","982","Milk, whole fresh sheep","1992","1992","tonnes","44999","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5204","Central America","5510","Production","982","Milk, whole fresh sheep","1993","1993","tonnes","46183","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5204","Central America","5510","Production","982","Milk, whole fresh sheep","1994","1994","tonnes","46619","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5204","Central America","5510","Production","982","Milk, whole fresh sheep","1995","1995","tonnes","45405","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5204","Central America","5510","Production","982","Milk, whole fresh sheep","1996","1996","tonnes","45367","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5204","Central America","5510","Production","982","Milk, whole fresh sheep","1997","1997","tonnes","45799","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5204","Central America","5510","Production","982","Milk, whole fresh sheep","1998","1998","tonnes","43586","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5204","Central America","5510","Production","982","Milk, whole fresh sheep","1999","1999","tonnes","44295","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5204","Central America","5510","Production","982","Milk, whole fresh sheep","2000","2000","tonnes","44775","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5204","Central America","5510","Production","982","Milk, whole fresh sheep","2001","2001","tonnes","45353","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5204","Central America","5510","Production","982","Milk, whole fresh sheep","2002","2002","tonnes","46554","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5204","Central America","5510","Production","982","Milk, whole fresh sheep","2003","2003","tonnes","48429","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5204","Central America","5510","Production","982","Milk, whole fresh sheep","2004","2004","tonnes","49639","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5204","Central America","5510","Production","982","Milk, whole fresh sheep","2005","2005","tonnes","50216","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5204","Central America","5510","Production","982","Milk, whole fresh sheep","2006","2006","tonnes","50591","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5204","Central America","5510","Production","982","Milk, whole fresh sheep","2007","2007","tonnes","51457","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5204","Central America","5510","Production","982","Milk, whole fresh sheep","2008","2008","tonnes","52700","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5204","Central America","5510","Production","982","Milk, whole fresh sheep","2009","2009","tonnes","53853","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5204","Central America","5510","Production","982","Milk, whole fresh sheep","2010","2010","tonnes","54247","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5204","Central America","5510","Production","982","Milk, whole fresh sheep","2011","2011","tonnes","54754","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5204","Central America","5510","Production","982","Milk, whole fresh sheep","2012","2012","tonnes","55568","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5204","Central America","5510","Production","982","Milk, whole fresh sheep","2013","2013","tonnes","55975","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5204","Central America","5510","Production","982","Milk, whole fresh sheep","2014","2014","tonnes","56326","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5204","Central America","5510","Production","982","Milk, whole fresh sheep","2015","2015","tonnes","56913","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5204","Central America","5510","Production","982","Milk, whole fresh sheep","2016","2016","tonnes","57450","A","Aggregate, may include official, semi-official, estimated or calculated data"
